vehicle_id;incident_id;Unit Description
807308;665555;MOTOR VEHICLE
807309;665555;MOTOR VEHICLE
807310;665557;MOTOR VEHICLE
807312;665557;MOTOR VEHICLE
807313;665560;MOTOR VEHICLE
807314;665560;MOTOR VEHICLE
807315;665562;MOTOR VEHICLE
807318;665562;MOTOR VEHICLE
807319;665566;MOTOR VEHICLE
807320;665566;MOTOR VEHICLE
807322;665569;MOTOR VEHICLE
807323;665569;MOTOR VEHICLE
807325;665572;MOTOR VEHICLE
807326;665572;MOTOR VEHICLE
807328;665574;MOTOR VEHICLE
807331;665578;MOTOR VEHICLE
807332;665578;MOTOR VEHICLE
807333;665580;MOTOR VEHICLE
807334;665580;MOTOR VEHICLE
807337;665584;MOTOR VEHICLE
807338;665584;MOTOR VEHICLE
807340;665587;MOTOR VEHICLE
807342;665587;MOTOR VEHICLE
807343;665587;MOTOR VEHICLE
807344;665591;MOTOR VEHICLE
807346;665591;MOTOR VEHICLE
807347;665594;MOTOR VEHICLE
807349;665594;MOTOR VEHICLE
807352;665599;MOTOR VEHICLE
807353;665600;MOTOR VEHICLE
807354;665600;MOTOR VEHICLE
807355;665602;MOTOR VEHICLE
807356;665602;MOTOR VEHICLE
807357;665604;MOTOR VEHICLE
807360;665604;MOTOR VEHICLE
807361;665608;MOTOR VEHICLE
807363;665608;MOTOR VEHICLE
807365;665612;MOTOR VEHICLE
807367;665612;MOTOR VEHICLE
807368;665615;MOTOR VEHICLE
807369;665615;MOTOR VEHICLE
807370;665617;MOTOR VEHICLE
807371;665617;MOTOR VEHICLE
807373;665620;MOTOR VEHICLE
807375;665620;MOTOR VEHICLE
807377;665624;MOTOR VEHICLE
807378;665625;MOTOR VEHICLE
807379;665625;MOTOR VEHICLE
807380;665627;MOTOR VEHICLE
807381;665627;MOTOR VEHICLE
807385;665632;MOTOR VEHICLE
807386;665632;MOTOR VEHICLE
807387;665634;MOTOR VEHICLE
807388;665635;MOTOR VEHICLE
807389;665635;MOTOR VEHICLE
807390;665635;MOTOR VEHICLE
807391;665638;MOTOR VEHICLE
807392;665638;MOTOR VEHICLE
807393;665640;MOTOR VEHICLE
807396;665640;MOTOR VEHICLE
807399;665646;MOTOR VEHICLE
807401;665646;MOTOR VEHICLE
807402;665646;MOTOR VEHICLE
807403;665650;MOTOR VEHICLE
807404;665650;MOTOR VEHICLE
807405;665652;MOTOR VEHICLE
807407;665654;MOTOR VEHICLE
807408;665654;MOTOR VEHICLE
807409;665656;NON-CONTACT
807411;665656;MOTOR VEHICLE
807412;665659;MOTOR VEHICLE
807413;665659;MOTOR VEHICLE
807414;665661;MOTOR VEHICLE
807415;665661;MOTOR VEHICLE
807416;665663;MOTOR VEHICLE
807417;665663;MOTOR VEHICLE
807418;665663;MOTOR VEHICLE
807419;665666;MOTOR VEHICLE
807420;665666;MOTOR VEHICLE
807421;665668;MOTOR VEHICLE
807422;665668;MOTOR VEHICLE
807424;665671;MOTOR VEHICLE
807426;665673;MOTOR VEHICLE
807427;665673;MOTOR VEHICLE
807428;665675;MOTOR VEHICLE
807430;665677;MOTOR VEHICLE
807431;665677;MOTOR VEHICLE
807432;665679;MOTOR VEHICLE
807433;665679;MOTOR VEHICLE
807434;665681;MOTOR VEHICLE
807436;665681;MOTOR VEHICLE
807438;665685;MOTOR VEHICLE
807439;665685;MOTOR VEHICLE
807440;665687;MOTOR VEHICLE
807442;665687;MOTOR VEHICLE
807443;665690;MOTOR VEHICLE
807444;665690;MOTOR VEHICLE
807445;665692;MOTOR VEHICLE
807446;665693;MOTOR VEHICLE
807448;665695;MOTOR VEHICLE
807450;665695;MOTOR VEHICLE
807451;665698;MOTOR VEHICLE
807452;665699;MOTOR VEHICLE
807453;665700;MOTOR VEHICLE
807454;665700;MOTOR VEHICLE
807456;665703;MOTOR VEHICLE
807457;665703;MOTOR VEHICLE
807458;665705;MOTOR VEHICLE
807460;665705;MOTOR VEHICLE
807461;665708;MOTOR VEHICLE
807462;665708;MOTOR VEHICLE
807464;665711;MOTOR VEHICLE
807465;665712;MOTOR VEHICLE
807466;665713;MOTOR VEHICLE
807467;665713;MOTOR VEHICLE
807468;665715;MOTOR VEHICLE
807471;665715;MOTOR VEHICLE
807472;665719;MOTOR VEHICLE
807473;665719;MOTOR VEHICLE
807474;665721;MOTOR VEHICLE
807475;665721;MOTOR VEHICLE
807478;665721;MOTOR VEHICLE
807479;665726;MOTOR VEHICLE
807480;665727;MOTOR VEHICLE
807481;665727;MOTOR VEHICLE
807482;665729;MOTOR VEHICLE
807484;665729;MOTOR VEHICLE
807485;665729;MOTOR VEHICLE
807487;665734;MOTOR VEHICLE
807489;665736;MOTOR VEHICLE
807490;665736;MOTOR VEHICLE
807491;665738;MOTOR VEHICLE
807492;665738;MOTOR VEHICLE
807493;665740;MOTOR VEHICLE
807497;665740;MOTOR VEHICLE
807499;665746;MOTOR VEHICLE
807501;665746;MOTOR VEHICLE
807502;665749;MOTOR VEHICLE
807503;665749;MOTOR VEHICLE
807504;665751;MOTOR VEHICLE
807505;665751;MOTOR VEHICLE
807506;665753;MOTOR VEHICLE
807507;665753;MOTOR VEHICLE
807509;665756;MOTOR VEHICLE
807510;665756;MOTOR VEHICLE
807511;665758;MOTOR VEHICLE
807512;665758;MOTOR VEHICLE
807513;665758;MOTOR VEHICLE
807515;665762;MOTOR VEHICLE
807516;665762;MOTOR VEHICLE
807517;665764;MOTOR VEHICLE
807518;665764;MOTOR VEHICLE
807520;665764;MOTOR VEHICLE
807521;665768;MOTOR VEHICLE
807522;665768;MOTOR VEHICLE
807524;665768;MOTOR VEHICLE
807525;665772;MOTOR VEHICLE
807526;665773;MOTOR VEHICLE
807527;665773;MOTOR VEHICLE
807528;665775;MOTOR VEHICLE
807529;665775;MOTOR VEHICLE
807530;665777;MOTOR VEHICLE
807532;665777;MOTOR VEHICLE
807533;665780;MOTOR VEHICLE
807534;665780;MOTOR VEHICLE
807536;665783;MOTOR VEHICLE
807539;665783;MOTOR VEHICLE
807540;665787;MOTOR VEHICLE
807542;665789;MOTOR VEHICLE
807545;665789;MOTOR VEHICLE
807546;665789;MOTOR VEHICLE
807547;665794;MOTOR VEHICLE
807548;665794;MOTOR VEHICLE
807550;665797;MOTOR VEHICLE
807551;665797;MOTOR VEHICLE
807552;665799;MOTOR VEHICLE
807553;665799;MOTOR VEHICLE
807554;665801;MOTOR VEHICLE
807555;665801;MOTOR VEHICLE
807556;665803;MOTOR VEHICLE
807557;665803;MOTOR VEHICLE
807558;665805;MOTOR VEHICLE
807559;665806;MOTOR VEHICLE
807560;665806;MOTOR VEHICLE
807561;665808;MOTOR VEHICLE
807562;665808;MOTOR VEHICLE
807563;665810;MOTOR VEHICLE
807564;665810;MOTOR VEHICLE
807565;665812;MOTOR VEHICLE
807567;665813;MOTOR VEHICLE
807568;665815;MOTOR VEHICLE
807569;665815;MOTOR VEHICLE
807573;665820;MOTOR VEHICLE
807574;665821;MOTOR VEHICLE
807575;665822;MOTOR VEHICLE
807577;665822;MOTOR VEHICLE
807581;665828;MOTOR VEHICLE
807582;665828;MOTOR VEHICLE
807583;665830;MOTOR VEHICLE
807584;665830;MOTOR VEHICLE
807585;665832;MOTOR VEHICLE
807586;665832;MOTOR VEHICLE
807587;665834;MOTOR VEHICLE
807588;665834;MOTOR VEHICLE
807589;665836;MOTOR VEHICLE
807590;665836;MOTOR VEHICLE
807591;665838;MOTOR VEHICLE
807592;665838;MOTOR VEHICLE
807593;665840;MOTOR VEHICLE
807598;665840;MOTOR VEHICLE
807599;665846;MOTOR VEHICLE
807600;665846;MOTOR VEHICLE
807601;665848;MOTOR VEHICLE
807605;665848;MOTOR VEHICLE
807606;665853;MOTOR VEHICLE
807607;665853;MOTOR VEHICLE
807608;665855;MOTOR VEHICLE
807609;665855;MOTOR VEHICLE
807613;665855;MOTOR VEHICLE
807614;665861;MOTOR VEHICLE
807615;665861;MOTOR VEHICLE
807618;665865;MOTOR VEHICLE
807619;665865;MOTOR VEHICLE
807624;665871;MOTOR VEHICLE
807626;665871;MOTOR VEHICLE
807627;665874;MOTOR VEHICLE
807628;665874;MOTOR VEHICLE
807629;665876;MOTOR VEHICLE
807630;665876;MOTOR VEHICLE
807631;665878;MOTOR VEHICLE
807632;665878;MOTOR VEHICLE
807634;665881;MOTOR VEHICLE
807635;665881;MOTOR VEHICLE
807636;665881;MOTOR VEHICLE
807637;665884;MOTOR VEHICLE
807638;665884;MOTOR VEHICLE
807639;665886;MOTOR VEHICLE
807641;665888;MOTOR VEHICLE
807642;665888;MOTOR VEHICLE
807644;665891;MOTOR VEHICLE
807646;665891;MOTOR VEHICLE
807647;665894;MOTOR VEHICLE
807650;665894;MOTOR VEHICLE
807651;665894;MOTOR VEHICLE
807653;665900;MOTOR VEHICLE
807654;665900;MOTOR VEHICLE
807655;665902;MOTOR VEHICLE
807656;665902;MOTOR VEHICLE
807657;665904;MOTOR VEHICLE
807658;665904;MOTOR VEHICLE
807661;665904;MOTOR VEHICLE
807662;665904;MOTOR VEHICLE
807665;665904;MOTOR VEHICLE
807667;665914;MOTOR VEHICLE
807669;665914;MOTOR VEHICLE
807670;665917;MOTOR VEHICLE
807671;665917;MOTOR VEHICLE
807672;665919;MOTOR VEHICLE
807674;665919;MOTOR VEHICLE
807676;665923;MOTOR VEHICLE
807677;665923;MOTOR VEHICLE
807678;665925;MOTOR VEHICLE
807679;665925;MOTOR VEHICLE
807681;665928;MOTOR VEHICLE
807682;665928;MOTOR VEHICLE
807683;665930;MOTOR VEHICLE
807684;665931;MOTOR VEHICLE
807685;665931;MOTOR VEHICLE
807686;665933;MOTOR VEHICLE
807687;665933;MOTOR VEHICLE
807688;665935;MOTOR VEHICLE
807690;665937;MOTOR VEHICLE
807691;665938;MOTOR VEHICLE
807692;665938;MOTOR VEHICLE
807693;665940;MOTOR VEHICLE
807694;665940;MOTOR VEHICLE
807695;665942;MOTOR VEHICLE
807696;665942;MOTOR VEHICLE
807699;665946;MOTOR VEHICLE
807700;665946;MOTOR VEHICLE
807701;665948;MOTOR VEHICLE
807702;665948;MOTOR VEHICLE
807705;665952;MOTOR VEHICLE
807706;665953;MOTOR VEHICLE
807708;665953;MOTOR VEHICLE
807709;665956;MOTOR VEHICLE
807710;665956;MOTOR VEHICLE
807713;665960;MOTOR VEHICLE
807714;665960;MOTOR VEHICLE
807716;665963;MOTOR VEHICLE
807718;665963;MOTOR VEHICLE
807719;665966;MOTOR VEHICLE
807721;665966;MOTOR VEHICLE
807722;665969;MOTOR VEHICLE
807723;665969;MOTOR VEHICLE
807724;665971;MOTOR VEHICLE
807725;665971;MOTOR VEHICLE
807728;665975;MOTOR VEHICLE
807729;665975;MOTOR VEHICLE
807730;665977;MOTOR VEHICLE
807731;665977;MOTOR VEHICLE
807732;665979;MOTOR VEHICLE
807733;665979;MOTOR VEHICLE
807734;665981;MOTOR VEHICLE
807735;665981;MOTOR VEHICLE
807736;665981;MOTOR VEHICLE
807738;665985;MOTOR VEHICLE
807739;665985;MOTOR VEHICLE
807740;665987;MOTOR VEHICLE
807741;665987;MOTOR VEHICLE
807742;665989;MOTOR VEHICLE
807744;665989;MOTOR VEHICLE
807745;665992;MOTOR VEHICLE
807746;665992;MOTOR VEHICLE
807747;665994;MOTOR VEHICLE
807748;665994;MOTOR VEHICLE
807749;665996;MOTOR VEHICLE
807751;665996;MOTOR VEHICLE
807752;665999;MOTOR VEHICLE
807753;665999;MOTOR VEHICLE
807754;666001;MOTOR VEHICLE
807758;666005;MOTOR VEHICLE
807760;666005;MOTOR VEHICLE
807761;666008;MOTOR VEHICLE
807762;666008;MOTOR VEHICLE
807763;666010;MOTOR VEHICLE
807764;666010;MOTOR VEHICLE
807765;666012;MOTOR VEHICLE
807766;666012;MOTOR VEHICLE
807767;666012;MOTOR VEHICLE
807768;666015;MOTOR VEHICLE
807769;666016;MOTOR VEHICLE
807771;666016;MOTOR VEHICLE
807773;666020;MOTOR VEHICLE
807774;666020;MOTOR VEHICLE
807775;666020;MOTOR VEHICLE
807776;666023;MOTOR VEHICLE
807780;666023;MOTOR VEHICLE
807783;666030;MOTOR VEHICLE
807784;666030;MOTOR VEHICLE
807785;666032;MOTOR VEHICLE
807786;666032;MOTOR VEHICLE
807787;666034;MOTOR VEHICLE
807788;666034;MOTOR VEHICLE
807792;666039;MOTOR VEHICLE
807794;666039;MOTOR VEHICLE
807796;666043;MOTOR VEHICLE
807797;666043;MOTOR VEHICLE
807802;666049;MOTOR VEHICLE
807803;666049;MOTOR VEHICLE
807804;666051;MOTOR VEHICLE
807805;666051;MOTOR VEHICLE
807808;666051;MOTOR VEHICLE
807810;666057;MOTOR VEHICLE
807813;666057;MOTOR VEHICLE
807815;666062;MOTOR VEHICLE
807816;666063;MOTOR VEHICLE
807817;666063;MOTOR VEHICLE
807820;666067;MOTOR VEHICLE
807821;666067;MOTOR VEHICLE
807823;666070;MOTOR VEHICLE
807828;666070;MOTOR VEHICLE
807832;666079;MOTOR VEHICLE
807834;666079;MOTOR VEHICLE
807836;666083;MOTOR VEHICLE
807837;666083;MOTOR VEHICLE
807838;666085;MOTOR VEHICLE
807839;666085;MOTOR VEHICLE
807840;666087;MOTOR VEHICLE
807841;666087;MOTOR VEHICLE
807842;666089;MOTOR VEHICLE
807843;666089;MOTOR VEHICLE
807844;666091;MOTOR VEHICLE
807845;666091;MOTOR VEHICLE
807846;666093;MOTOR VEHICLE
807847;666093;MOTOR VEHICLE
807848;666095;MOTOR VEHICLE
807853;666095;MOTOR VEHICLE
807854;666095;MOTOR VEHICLE
807855;666095;MOTOR VEHICLE
807856;666103;MOTOR VEHICLE
807857;666103;MOTOR VEHICLE
807858;666105;MOTOR VEHICLE
807861;666105;MOTOR VEHICLE
807862;666105;MOTOR VEHICLE
807863;666110;MOTOR VEHICLE
807864;666110;MOTOR VEHICLE
807865;666112;MOTOR VEHICLE
807866;666113;MOTOR VEHICLE
807867;666113;MOTOR VEHICLE
807868;666115;MOTOR VEHICLE
807869;666115;MOTOR VEHICLE
807870;666117;MOTOR VEHICLE
807872;666117;MOTOR VEHICLE
807873;666120;MOTOR VEHICLE
807876;666120;MOTOR VEHICLE
807877;666124;MOTOR VEHICLE
807878;666124;MOTOR VEHICLE
807879;666124;MOTOR VEHICLE
807880;666127;MOTOR VEHICLE
807881;666127;MOTOR VEHICLE
807882;666129;MOTOR VEHICLE
807883;666129;MOTOR VEHICLE
807884;666129;MOTOR VEHICLE
807885;666132;MOTOR VEHICLE
807886;666132;MOTOR VEHICLE
807887;666134;MOTOR VEHICLE
807890;666134;MOTOR VEHICLE
807891;666138;MOTOR VEHICLE
807892;666138;MOTOR VEHICLE
807893;666140;MOTOR VEHICLE
807894;666140;MOTOR VEHICLE
807895;666142;MOTOR VEHICLE
807898;666142;MOTOR VEHICLE
807899;666146;MOTOR VEHICLE
807900;666146;MOTOR VEHICLE
807901;666148;MOTOR VEHICLE
807902;666148;MOTOR VEHICLE
807903;666150;MOTOR VEHICLE
807905;666150;MOTOR VEHICLE
807906;666153;MOTOR VEHICLE
807907;666153;MOTOR VEHICLE
807911;666158;MOTOR VEHICLE
807912;666158;MOTOR VEHICLE
807913;666158;MOTOR VEHICLE
807916;666163;MOTOR VEHICLE
807917;666163;MOTOR VEHICLE
807918;666165;MOTOR VEHICLE
807919;666165;MOTOR VEHICLE
807920;666167;MOTOR VEHICLE
807921;666168;MOTOR VEHICLE
807922;666168;MOTOR VEHICLE
807924;666171;MOTOR VEHICLE
807925;666171;MOTOR VEHICLE
807926;666171;MOTOR VEHICLE
807929;666176;MOTOR VEHICLE
807930;666177;MOTOR VEHICLE
807932;666177;MOTOR VEHICLE
807933;666180;MOTOR VEHICLE
807934;666181;MOTOR VEHICLE
807935;666181;MOTOR VEHICLE
807937;666184;MOTOR VEHICLE
807939;666184;MOTOR VEHICLE
807940;666187;MOTOR VEHICLE
807941;666188;MOTOR VEHICLE
807945;666188;MOTOR VEHICLE
807946;666188;MOTOR VEHICLE
807947;666194;MOTOR VEHICLE
807949;666194;MOTOR VEHICLE
807950;666197;MOTOR VEHICLE
807951;666197;MOTOR VEHICLE
807952;666199;MOTOR VEHICLE
807953;666199;MOTOR VEHICLE
807954;666201;MOTOR VEHICLE
807955;666201;MOTOR VEHICLE
807956;666203;MOTOR VEHICLE
807958;666203;MOTOR VEHICLE
807960;666207;MOTOR VEHICLE
807961;666207;MOTOR VEHICLE
807962;666209;MOTOR VEHICLE
807964;666209;MOTOR VEHICLE
807966;666213;MOTOR VEHICLE
807967;666213;MOTOR VEHICLE
807968;666215;MOTOR VEHICLE
807969;666215;MOTOR VEHICLE
807971;666218;MOTOR VEHICLE
807972;666218;MOTOR VEHICLE
807973;666220;MOTOR VEHICLE
807974;666220;MOTOR VEHICLE
807975;666222;MOTOR VEHICLE
807976;666223;MOTOR VEHICLE
807977;666223;MOTOR VEHICLE
807978;666225;MOTOR VEHICLE
807979;666225;MOTOR VEHICLE
807981;666228;MOTOR VEHICLE
807982;666228;MOTOR VEHICLE
807983;666230;MOTOR VEHICLE
807984;666230;MOTOR VEHICLE
807985;666232;MOTOR VEHICLE
807986;666232;MOTOR VEHICLE
807987;666234;MOTOR VEHICLE
807988;666235;MOTOR VEHICLE
807989;666235;MOTOR VEHICLE
807990;666237;MOTOR VEHICLE
807991;666237;MOTOR VEHICLE
807992;666237;MOTOR VEHICLE
807993;666240;MOTOR VEHICLE
807995;666240;MOTOR VEHICLE
807997;666244;MOTOR VEHICLE
807999;666246;MOTOR VEHICLE
808000;666246;MOTOR VEHICLE
808001;666248;MOTOR VEHICLE
808006;666248;MOTOR VEHICLE
808007;666254;MOTOR VEHICLE
808008;666254;MOTOR VEHICLE
808009;666254;MOTOR VEHICLE
808010;666257;MOTOR VEHICLE
808011;666257;MOTOR VEHICLE
808013;666260;MOTOR VEHICLE
808014;666260;MOTOR VEHICLE
808018;666265;MOTOR VEHICLE
808021;666265;MOTOR VEHICLE
808022;666269;MOTOR VEHICLE
808023;666269;MOTOR VEHICLE
808024;666271;MOTOR VEHICLE
808027;666274;MOTOR VEHICLE
808028;666274;MOTOR VEHICLE
808029;666276;MOTOR VEHICLE
808030;666276;MOTOR VEHICLE
808031;666278;MOTOR VEHICLE
808032;666278;MOTOR VEHICLE
808035;666282;MOTOR VEHICLE
808047;666282;MOTOR VEHICLE
808049;666295;MOTOR VEHICLE
808050;666297;MOTOR VEHICLE
808052;666299;MOTOR VEHICLE
808053;666299;MOTOR VEHICLE
808054;666299;MOTOR VEHICLE
808055;666302;MOTOR VEHICLE
808058;666302;MOTOR VEHICLE
808059;666306;MOTOR VEHICLE
808060;666306;MOTOR VEHICLE
808061;666308;MOTOR VEHICLE
808064;666308;MOTOR VEHICLE
808065;666312;MOTOR VEHICLE
808067;666312;MOTOR VEHICLE
808072;666319;MOTOR VEHICLE
808073;666319;MOTOR VEHICLE
808075;666322;MOTOR VEHICLE
808078;666322;MOTOR VEHICLE
808079;666326;MOTOR VEHICLE
808080;666326;MOTOR VEHICLE
808081;666328;MOTOR VEHICLE
808084;666328;MOTOR VEHICLE
808085;666332;MOTOR VEHICLE
808087;666334;MOTOR VEHICLE
808088;666334;MOTOR VEHICLE
808089;666336;MOTOR VEHICLE
808090;666336;MOTOR VEHICLE
808091;666338;MOTOR VEHICLE
808092;666339;MOTOR VEHICLE
808094;666339;MOTOR VEHICLE
808095;666342;MOTOR VEHICLE
808097;666342;MOTOR VEHICLE
808098;666345;MOTOR VEHICLE
808101;666345;MOTOR VEHICLE
808105;666352;MOTOR VEHICLE
808106;666352;MOTOR VEHICLE
808108;666355;MOTOR VEHICLE
808109;666355;MOTOR VEHICLE
808110;666357;MOTOR VEHICLE
808111;666358;MOTOR VEHICLE
808112;666358;MOTOR VEHICLE
808113;666360;MOTOR VEHICLE
808115;666360;MOTOR VEHICLE
808118;666365;MOTOR VEHICLE
808119;666365;MOTOR VEHICLE
808121;666368;MOTOR VEHICLE
808123;666368;MOTOR VEHICLE
808125;666372;MOTOR VEHICLE
808127;666372;MOTOR VEHICLE
808128;666375;MOTOR VEHICLE
808129;666376;MOTOR VEHICLE
808132;666376;MOTOR VEHICLE
808133;666380;MOTOR VEHICLE
808134;666380;MOTOR VEHICLE
808138;666385;MOTOR VEHICLE
808139;666385;MOTOR VEHICLE
808141;666388;MOTOR VEHICLE
808142;666388;MOTOR VEHICLE
808145;666392;MOTOR VEHICLE
808146;666392;MOTOR VEHICLE
808147;666394;MOTOR VEHICLE
808150;666394;MOTOR VEHICLE
808151;666398;MOTOR VEHICLE
808152;666399;MOTOR VEHICLE
808153;666399;MOTOR VEHICLE
808159;666406;MOTOR VEHICLE
808160;666406;MOTOR VEHICLE
808161;666408;MOTOR VEHICLE
808162;666409;MOTOR VEHICLE
808163;666409;MOTOR VEHICLE
808164;666411;MOTOR VEHICLE
808165;666412;MOTOR VEHICLE
808166;666412;MOTOR VEHICLE
808167;666414;MOTOR VEHICLE
808168;666414;MOTOR VEHICLE
808169;666416;MOTOR VEHICLE
808170;666416;MOTOR VEHICLE
808171;666418;MOTOR VEHICLE
808172;666418;MOTOR VEHICLE
808173;666420;MOTOR VEHICLE
808175;666420;MOTOR VEHICLE
808176;666423;MOTOR VEHICLE
808177;666424;MOTOR VEHICLE
808181;666424;MOTOR VEHICLE
808182;666429;MOTOR VEHICLE
808183;666429;MOTOR VEHICLE
808184;666431;MOTOR VEHICLE
808187;666431;MOTOR VEHICLE
808188;666435;MOTOR VEHICLE
808189;666435;MOTOR VEHICLE
808190;666437;MOTOR VEHICLE
808191;666437;MOTOR VEHICLE
808194;666441;MOTOR VEHICLE
808197;666441;MOTOR VEHICLE
808201;666448;MOTOR VEHICLE
808202;666448;MOTOR VEHICLE
808203;666450;MOTOR VEHICLE
808204;666450;MOTOR VEHICLE
808208;666455;MOTOR VEHICLE
808209;666455;MOTOR VEHICLE
808210;666457;MOTOR VEHICLE
808211;666457;MOTOR VEHICLE
808212;666459;MOTOR VEHICLE
808213;666459;MOTOR VEHICLE
808214;666461;MOTOR VEHICLE
808216;666461;MOTOR VEHICLE
808217;666464;MOTOR VEHICLE
808218;666464;MOTOR VEHICLE
808222;666469;MOTOR VEHICLE
808223;666469;MOTOR VEHICLE
808225;666472;MOTOR VEHICLE
808226;666472;MOTOR VEHICLE
808228;666475;MOTOR VEHICLE
808230;666475;MOTOR VEHICLE
808231;666478;MOTOR VEHICLE
808232;666478;MOTOR VEHICLE
808235;666481;MOTOR VEHICLE
808236;666483;MOTOR VEHICLE
808239;666483;MOTOR VEHICLE
808240;666487;MOTOR VEHICLE
808241;666487;MOTOR VEHICLE
808242;666487;MOTOR VEHICLE
808244;666490;MOTOR VEHICLE
808245;666492;MOTOR VEHICLE
808247;666492;MOTOR VEHICLE
808248;666495;MOTOR VEHICLE
808249;666496;MOTOR VEHICLE
808251;666496;MOTOR VEHICLE
808255;666502;MOTOR VEHICLE
808258;666502;MOTOR VEHICLE
808259;666502;MOTOR VEHICLE
808262;666509;MOTOR VEHICLE
808263;666510;MOTOR VEHICLE
808264;666510;MOTOR VEHICLE
808265;666512;MOTOR VEHICLE
808266;666512;MOTOR VEHICLE
808267;666514;MOTOR VEHICLE
808269;666514;MOTOR VEHICLE
808271;666518;MOTOR VEHICLE
808272;666519;MOTOR VEHICLE
808274;666519;MOTOR VEHICLE
808275;666522;MOTOR VEHICLE
808276;666522;MOTOR VEHICLE
808277;666524;MOTOR VEHICLE
808278;666524;MOTOR VEHICLE
808279;666526;MOTOR VEHICLE
808280;666526;MOTOR VEHICLE
808281;666528;MOTOR VEHICLE
808282;666528;MOTOR VEHICLE
808283;666530;MOTOR VEHICLE
808284;666530;MOTOR VEHICLE
808285;666532;MOTOR VEHICLE
808287;666532;MOTOR VEHICLE
808289;666536;NON-CONTACT
808290;666536;MOTOR VEHICLE
808293;666536;MOTOR VEHICLE
808294;666541;MOTOR VEHICLE
808296;666541;MOTOR VEHICLE
808297;666544;MOTOR VEHICLE
808298;666544;MOTOR VEHICLE
808299;666544;MOTOR VEHICLE
808300;666547;MOTOR VEHICLE
808301;666547;MOTOR VEHICLE
808302;666549;MOTOR VEHICLE
808304;666549;MOTOR VEHICLE
808307;666554;MOTOR VEHICLE
808308;666554;MOTOR VEHICLE
808309;666556;MOTOR VEHICLE
808310;666556;MOTOR VEHICLE
808313;666560;MOTOR VEHICLE
808314;666560;MOTOR VEHICLE
808315;666562;MOTOR VEHICLE
808316;666562;MOTOR VEHICLE
808317;666564;MOTOR VEHICLE
808318;666564;MOTOR VEHICLE
808319;666564;MOTOR VEHICLE
808320;666564;MOTOR VEHICLE
808321;666568;MOTOR VEHICLE
808322;666568;MOTOR VEHICLE
808323;666570;MOTOR VEHICLE
808324;666570;MOTOR VEHICLE
808329;666576;MOTOR VEHICLE
808330;666576;MOTOR VEHICLE
808331;666576;MOTOR VEHICLE
808333;666580;MOTOR VEHICLE
808335;666580;MOTOR VEHICLE
808336;666583;MOTOR VEHICLE
808337;666584;MOTOR VEHICLE
808339;666584;MOTOR VEHICLE
808343;666590;MOTOR VEHICLE
808347;666594;MOTOR VEHICLE
808352;666594;MOTOR VEHICLE
808353;666600;MOTOR VEHICLE
808356;666600;MOTOR VEHICLE
808358;666605;MOTOR VEHICLE
808360;666605;MOTOR VEHICLE
808361;666608;MOTOR VEHICLE
808364;666608;MOTOR VEHICLE
808365;666612;MOTOR VEHICLE
808366;666612;MOTOR VEHICLE
808368;666615;MOTOR VEHICLE
808372;666615;MOTOR VEHICLE
808373;666620;MOTOR VEHICLE
808374;666620;MOTOR VEHICLE
808375;666622;MOTOR VEHICLE
808376;666622;MOTOR VEHICLE
808377;666624;MOTOR VEHICLE
808380;666624;MOTOR VEHICLE
808381;666628;MOTOR VEHICLE
808384;666631;MOTOR VEHICLE
808385;666631;MOTOR VEHICLE
808386;666633;MOTOR VEHICLE
808390;666633;MOTOR VEHICLE
808391;666638;MOTOR VEHICLE
808393;666638;MOTOR VEHICLE
808396;666643;MOTOR VEHICLE
808397;666643;MOTOR VEHICLE
808398;666645;MOTOR VEHICLE
808399;666646;MOTOR VEHICLE
808401;666648;MOTOR VEHICLE
808407;666648;MOTOR VEHICLE
808408;666655;MOTOR VEHICLE
808409;666655;MOTOR VEHICLE
808410;666657;MOTOR VEHICLE
808411;666657;MOTOR VEHICLE
808415;666662;MOTOR VEHICLE
808416;666662;MOTOR VEHICLE
808418;666665;MOTOR VEHICLE
808420;666665;MOTOR VEHICLE
808421;666668;MOTOR VEHICLE
808423;666668;MOTOR VEHICLE
808424;666671;MOTOR VEHICLE
808425;666671;MOTOR VEHICLE
808428;666675;MOTOR VEHICLE
808429;666675;MOTOR VEHICLE
808430;666677;MOTOR VEHICLE
808431;666677;MOTOR VEHICLE
808432;666679;MOTOR VEHICLE
808436;666679;MOTOR VEHICLE
808437;666684;MOTOR VEHICLE
808438;666684;MOTOR VEHICLE
808439;666686;MOTOR VEHICLE
808443;666686;MOTOR VEHICLE
808445;666692;MOTOR VEHICLE
808446;666692;MOTOR VEHICLE
808447;666694;MOTOR VEHICLE
808450;666694;MOTOR VEHICLE
808452;666699;MOTOR VEHICLE
808453;666699;MOTOR VEHICLE
808454;666701;MOTOR VEHICLE
808455;666701;MOTOR VEHICLE
808456;666703;MOTOR VEHICLE
808457;666703;MOTOR VEHICLE
808458;666705;MOTOR VEHICLE
808459;666705;MOTOR VEHICLE
808460;666707;MOTOR VEHICLE
808463;666707;MOTOR VEHICLE
808464;666707;MOTOR VEHICLE
808466;666713;MOTOR VEHICLE
808467;666714;MOTOR VEHICLE
808468;666714;MOTOR VEHICLE
808469;666714;MOTOR VEHICLE
808470;666717;MOTOR VEHICLE
808471;666717;MOTOR VEHICLE
